Time,hour,day_of_week,fs-00070_rolling_mean,fs-00070_rolling_std,fs-00070_rolling_max,fs-00071_rolling_mean,fs-00071_rolling_std,fs-00071_rolling_max,fs-00077_rolling_mean,fs-00077_rolling_std,fs-00077_rolling_max,fs-00083_rolling_mean,fs-00083_rolling_std,fs-00083_rolling_max,fs-00101_rolling_mean,fs-00101_rolling_std,fs-00101_rolling_max,fs-00073_rolling_mean,fs-00073_rolling_std,fs-00073_rolling_max,fs-00100_rolling_mean,fs-00100_rolling_std,fs-00100_rolling_max,fs-00096_rolling_mean,fs-00096_rolling_std,fs-00096_rolling_max,fs-00049_rolling_mean,fs-00049_rolling_std,fs-00049_rolling_max,fs-00048_rolling_mean,fs-00048_rolling_std,fs-00048_rolling_max,fs-00047_rolling_mean,fs-00047_rolling_std,fs-00047_rolling_max,fs-00032_rolling_mean,fs-00032_rolling_std,fs-00032_rolling_max,fs-00031_rolling_mean,fs-00031_rolling_std,fs-00031_rolling_max,lag_1,lag_3,lag_6
2023-09-29 07:30:00,7,4,0.2446207474478214,0.007584311988890693,0.263678274327179,0.005100762836202309,0.000634935511579738,0.0062442935940389,0.007561483980886467,0.009640085043089249,0.0377223049550754,0.006731273326952083,0.018443479454483127,0.0630059825417863,0.0097231789421277,0.0035832191723214712,0.0186610690118094,0.0074377552458224005,0.0007665796640889469,0.0086289254075554,0.4969815689646336,0.013314380236869025,0.527725768765838,0.0037904502210425583,0.00031268608076987425,0.00421324764397,0.00858278856843571,0.001459612278322988,0.010695495697281,0.007252181168351533,0.0012845247150598763,0.0092560094207438,0.0017652425508540997,0.0005195374000252832,0.002395077392877,0.3805314134715061,0.028442310324106938,0.422766712647577,0.0027501984772460414,0.0008839669156639867,0.0038808923045216,0.09124766582626759,0.0868914631904878,0.08885288357667184
2023-09-29 07:35:00,7,4,0.24687608754899582,0.011767132984403537,0.275729934563984,0.0051294326437002005,0.0006392009495065218,0.0062442935940389,0.012990949011164566,0.02025621369439599,0.069645183485755,0.017167451322173333,0.03865045448633889,0.125234135942655,0.0131500734760176,0.012374921425485784,0.0507624487607407,0.007496959716471167,0.0008092508997361874,0.0086289254075554,0.5005164767087396,0.020859766665776415,0.553392022029528,0.0037090421349845505,0.0004936559136784931,0.00421324764397,0.008321559599398657,0.0013210635010792368,0.0101352752877183,0.007221408095309416,0.0012551369093452666,0.0092560094207438,0.0018381555382516997,0.0004368750022097386,0.002395077392877,0.3740498018836973,0.0267548432171701,0.417017489212329,0.0025368054483442585,0.001069222762484946,0.0038808923045216,0.09963058771470706,0.08769842453038032,0.08759232045701683
2023-09-29 07:40:00,7,4,0.25091817582781567,0.01787470674099916,0.293677797738255,0.005118215042226375,0.0006532105255095539,0.0062442935940389,0.02139595798564486,0.033111019540159214,0.105033142392603,0.034131909665987246,0.0656654146099664,0.203573500125767,0.019783961264272103,0.025366621846329665,0.0901468784427427,0.0075778032822889675,0.0008388477347464282,0.0086289254075554,0.5080253685782796,0.03378337338174759,0.592429008352325,0.003594979293309483,0.0006764378830793916,0.00421324764397,0.008102824811297466,0.0012057241921864456,0.0097467715498249,0.007225984466074551,0.00125981299334724,0.0092560094207438,0.0019038247924174918,0.0003347235932405146,0.002395077392877,0.36783401381975994,0.024428224890515004,0.411268265777081,0.002355988272908392,0.001219305643435705,0.0038808923045216,0.11184312898708328,0.09124766582626759,0.08682173398417493
2023-09-29 07:45:00,7,4,0.25614803122333873,0.02391694341448715,0.307042113649442,0.0052339566448839836,0.0007270557722798765,0.0062741598309869,0.03154717306290176,0.044084088629923766,0.125624440949197,0.05517490320961375,0.08976955969282098,0.252515922523518,0.032723503785024984,0.04897552712988006,0.166059930447117,0.0077143971274688744,0.0008115391257992887,0.0086289254075554,0.5204699508111194,0.05143490180856365,0.644315971186304,0.0034088899056519584,0.0009488140201592025,0.00421324764397,0.007932426355226082,0.0011545842786734087,0.0097467715498249,0.007241026221410641,0.001287037665275254,0.0094365104847769,0.0019663264662388084,0.00028954424811443756,0.002395077392877,0.3618840492796944,0.021394179260916073,0.404009282916102,0.0022378361083027,0.001253697234782849,0.0038808923045216,0.12770442253875242,0.09963058771470706,0.0868914631904878
2023-09-29 07:50:00,7,4,0.26209522640367333,0.02835120611528346,0.312666705715454,0.005522961393743159,0.0014724024155991604,0.009712350580349,0.043091812034924716,0.05336642642894216,0.142499574691808,0.08018040230805183,0.11203424255115003,0.300065989181257,0.051994918939115405,0.07723851613341018,0.242826324177092,0.007884224877947675,0.0007050357734326635,0.0086289254075554,0.5374872715708617,0.0704647382619258,0.693560624782908,0.0031902002126452506,0.0011678110322006633,0.00421324764397,0.007907322968499317,0.0011548392323753895,0.0097467715498249,0.00737912409364625,0.0014994862070082486,0.0101034290450368,0.0020085359656756415,0.0002904122655503575,0.002395077392877,0.35597076993178595,0.018270912252548354,0.396484422020618,0.0020215401964855753,0.0012465933219682035,0.0038808923045216,0.1439560388695253,0.11184312898708328,0.08769842453038032
2023-09-29 07:55:00,7,4,0.2682555435468417,0.031014527770670798,0.313900822423821,0.006423131212494926,0.0036261829378493034,0.0169653052221384,0.05559815544221066,0.06065497994395085,0.154839462865693,0.10795350166538199,0.13018914008368299,0.333277192287962,0.07509785223627012,0.10167270255910442,0.28889007725631,0.008047578893652525,0.000597759964651914,0.0086289254075554,0.5607294970980955,0.09404702814288295,0.765066182959382,0.0029278348706989585,0.001355698852180865,0.00421324764397,0.007914802424024833,0.001152854812137413,0.0097467715498249,0.007512903776778709,0.0016210354883957597,0.0101034290450368,0.002039402595758125,0.00030207181652696323,0.002395077392877,0.3499527202688873,0.015377687978469686,0.381571565855979,0.001755857318159775,0.0011503172392153713,0.003357407128243,0.1588274943133045,0.12770442253875242,0.09124766582626759
2023-09-29 08:00:00,8,4,0.2743766102303183,0.03195381577931386,0.313900822423821,0.007604689513674833,0.005191836961430258,0.0194586755404466,0.06876515605244578,0.06556157734945804,0.162740809361615,0.13855259740346434,0.1448368488039969,0.367189148856988,0.10299701375837216,0.1254409504436412,0.345123426917498,0.008204093459921817,0.0004961414183985534,0.0087394034592635,0.5906327814786875,0.12086217324654237,0.843428706716801,0.0026319725593319833,0.001502869902983746,0.00421324764397,0.00801349202133085,0.0010553360216330914,0.0097467715498249,0.007626870771980891,0.0016427701405507943,0.0101034290450368,0.002057086487976208,0.0003025087595501736,0.002395077392877,0.3441549507272188,0.01548788624814104,0.36862186787574,0.0015356737522180834,0.001078264324197339,0.003357407128243,0.17128040341094072,0.1439560388695253,0.09963058771470706
2023-09-29 08:05:00,8,4,0.2802630003265368,0.03179252788904358,0.313900822423821,0.00929765764030815,0.00700302653697463,0.0245886013625009,0.08126100345448488,0.06648711250417991,0.162740809361615,0.1724094579560592,0.15651946787817372,0.406282326631138,0.13588519453220316,0.14763710272013153,0.40124088742594,0.008340795576995925,0.0004318204498690841,0.0088925379514072,0.6258780561754322,0.14623846014676403,0.9078691962101,0.0022923176258761334,0.001604054029642017,0.00421324764397,0.008165717510661483,0.0008737850695239577,0.0097467715498249,0.007806330170990825,0.0016212310482478895,0.0101034290450368,0.00203816551666075,0.0002971648516048428,0.002395077392877,0.33661962760106284,0.022781448344263506,0.359094449489281,0.0013634397139792918,0.0010880969863524804,0.003357407128243,0.18387830530068988,0.1588274943133045,0.11184312898708328
2023-09-29 08:10:00,8,4,0.28636484629460024,0.030021743148879267,0.313900822423821,0.010371884567536167,0.007255231680592877,0.0245886013625009,0.0944162209580075,0.0655215303630615,0.162740809361615,0.2086335400266681,0.16315110164418675,0.434688984847307,0.17101067622142374,0.16318574847618986,0.427262378823934,0.008468828321479242,0.0003194409032869911,0.0088925379514072,0.666318980160261,0.16945482710169443,0.971809427633149,0.0019412136555453,0.001606473908845709,0.0041971133291702,0.008084654806411084,0.0009754553217689254,0.0097467715498249,0.008104035355218074,0.0014145339757064748,0.0101034290450368,0.001995349962300325,0.00027832910259874266,0.002395077392877,0.32804332810587583,0.031322230717977996,0.355224738189024,0.0011914253820521333,0.0010086377228249667,0.003357407128243,0.1932548825348415,0.17128040341094072,0.12770442253875242
2023-09-29 08:15:00,8,4,0.29262149230711926,0.026586683360065755,0.313900822423821,0.0111650324821815,0.007114017743431437,0.0245886013625009,0.10859710050602872,0.06249833914735742,0.174082976040984,0.2465990384539115,0.1631959521936173,0.455585981126921,0.20740405574132847,0.17148225632367758,0.442535464872564,0.00854619192352735,0.00020866197352858155,0.0088925379514072,0.7128168583523258,0.19176696718813202,1.04799962355308,0.001591454211447783,0.0015255279179237325,0.0041139425180324,0.007890142318966517,0.0010399066391806758,0.0097467715498249,0.008301490782162841,0.0011737827911683333,0.0101034290450368,0.0019243575052647832,0.00027573792341225526,0.0023117462372387,0.3181221747905197,0.03967191174490529,0.352665397040236,0.00112000978225425,0.0008608472657109414,0.003148002198352,0.20065947553752306,0.18387830530068988,0.1439560388695253
