Time,fs-00070,fs-00071,fs-00077,fs-00083,fs-00101,fs-00073,fs-00100,fs-00096,fs-00049,fs-00048,fs-00047,fs-00032,fs-00031
2023/09/29 01:35:00.000000,0,0.00493849624773505,0.00111790330805644,0.0082990099011331,0.00374685594001053,0.00872287257050453,0,0.00286669123320219,0.0115856062039455,0.00720982093554867,0.00265695209927448,0.370660219703844,0.00528531182448186
2023/09/29 01:40:00.000000,0,0.00569860656221584,0.00182765226029079,0.00481184925864563,0.0039737697456288,0.00861403691073618,0,0.00290950425680348,0.0121345526046301,0.00757033246849761,0.00304183378822698,0.374884507349533,0.00602375372660996
2023/09/29 01:45:00.000000,0,0.00620346782409725,0.00261757284054549,0.0020188814586791,0.0047491924022801,0.00833523265832504,0,0.00297656271592438,0.0114050662602113,0.00783723871556747,0.00327177222474423,0.383959551485825,0.00592681191139212
2023/09/29 01:50:00.000000,0,0.00617285493879757,0.00385688708161026,0.000809458485238153,0.00517178837663568,0.00806411487458326,0,0.00308605775839246,0.0109516920933768,0.00768131978007204,0.00346431085271352,0.403952987179197,0.00573390603883454
2023/09/29 01:55:00.000000,0,0.00595969781381884,0.00427690338009277,0,0.00538972292295569,0.00782977209838159,0,0.00315856818749958,0.0099908046573138,0.00706735855687332,0.00371073184447864,0.413320225068635,0.00576196317157087
2023/09/29 02:00:00.000000,0,0.00574138762156137,0.00368887832624964,0,0.0053040929365406,0.00779068209419055,0,0.00319771926598532,0.00878208132524402,0.00679668297480747,0.00401768399204203,0.422674532823681,0.00633086931221533
2023/09/29 02:05:00.000000,0,0.00563847960217141,0.00357143221352369,0,0.0052556581132589,0.00826189056626911,0,0.00334442781066073,0.00950100487836986,0.00704612489648203,0.0042154522025017,0.432018334385571,0.00673868027120691
2023/09/29 02:10:00.000000,0,0.00617424509918744,0.00334248796416205,0,0.00450472065131535,0.0085444326353206,0,0.00347467025420436,0.0102803239922794,0.00622806032304047,0.00461446050843064,0.451909427181775,0.00726197583215436
2023/09/29 02:15:00.000000,0,0.00566430764368982,0.00335702628796273,0,0.00378621439708319,0.00903482501600258,0.00580972503570432,0.0035168582230152,0.0104556892577477,0.00582711982793377,0.00489916045578569,0.470316846424673,0.00601175549763241
2023/09/29 02:20:00.000000,0,0.00492917030795551,0.00261168864071813,0,0.00401310868779591,0.00897146950530034,0.0156595098129721,0.00353368142332809,0.00979785417478898,0.00542568649998651,0.00507295337335202,0.486246099548532,0.00487333701689844
2023/09/29 02:25:00.000000,0,0.00448190227806984,0.00200306036480411,0,0.00400183954361584,0.00901197499330867,0.025526909277739,0.00353039855898056,0.00985278062184991,0.00563079451191752,0.00523836161201728,0.500526014402064,0.00540681325026794
2023/09/29 02:30:00.000000,0,0.00495658718794169,0.00180952536608859,0,0.00382837621693257,0.00934087923497279,0.0359010018473978,0.00351636158301325,0.0103535729266343,0.00649697793070109,0.00543321171015688,0.53669144678429,0.00559962018385741
2023/09/29 02:35:00.000000,0,0.00441794205833992,0.00230686399099144,0,0.00406564858177685,0.00951369174038328,0.0469027383946392,0.00350608216003017,0.0109071486784081,0.00712483647159082,0.00649748780720273,0.545675279756912,0.00527692266291561
2023/09/29 02:40:00.000000,0,0.00484915380619308,0.0033016177695835,0,0.00432847587559382,0.00960958576831136,0.0592786298890808,0.00357974662968261,0.0109508366678604,0.00735650588637783,0.00660047014494471,0.547550199191958,0.00521393856198844
2023/09/29 02:45:00.000000,0,0.00552046990401083,0.00338289596533823,0,0.00452115022641914,0.00968495761784889,0.0737077906924703,0.00359746286569759,0.0104075644263892,0.00763820165717367,0.00679815639252318,0.549425118627004,0.00543146619563806
2023/09/29 02:50:00.000000,0,0.00515402872948051,0.00317515207058441,0,0.00466278989032929,0.00950208944540391,0.0900031372161466,0.00356881626955871,0.00951558301836734,0.00785085591734069,0.00658501128857129,0.55130003806205,0.00564047524320517
2023/09/29 02:55:00.000000,0,0.00391952202713359,0.00317357540825085,0,0.0043844673698978,0.00939953493372968,0.1075241602989,0.00351877040029637,0.00942154070360666,0.0071678168382011,0.00552326323174283,0.553174957497096,0.00579609177331214
2023/09/29 03:00:00.000000,0,0.00365513014656997,0.00218012985388721,0,0.0042833290176127,0.00926949041210286,0.125810175082204,0.00347072216113108,0.00848975932913807,0.00580406621853301,0.00483662315356914,0.559400982181195,0.00596990771976388
2023/09/29 03:05:00.000000,0,0.00143589617627421,0.000798711793224449,0,0.00536576938450694,0.00901732226184919,0.144975011675364,0.00334276084905946,0.00765457198988299,0.00515866342300533,0.00385224536034714,0.56013954806399,0.00609344327235572
2023/09/29 03:10:00.000000,0,3.33927631079894e-05,0.000324033629859666,0.000292411096097325,0.00556761963422769,0.00876515411159551,0.164520779832002,0.00336092005028455,0.0070649972097535,0.00421304606133527,0.00297531854732709,0.560878113946784,0.00563287234894913
2023/09/29 03:15:00.000000,0,0,0.000456528978376349,0.00012785561011411,0.00553958258503978,0.00678260867579544,0.184409525717662,0.00336617656497257,0.00708935372982007,0.00381838500734941,0.00273105744789963,0.561616679829578,0.00542709823818632
2023/09/29 03:20:00.000000,0.00204533016852248,0.000942216248258485,8.74708906891603e-05,8.36578748986452e-05,0.00500440085941777,0.0063875750060078,0.200468179854076,0.00332573801559173,0.00672321974344506,0.00390857711113157,0.0029550316448012,0.562355245712372,0.00452570807153612
2023/09/29 03:25:00.000000,0.00764938365316192,0.0014491789565572,1.76225612118048e-05,0.000892939659945975,0.00457160941456309,0.00634241556976139,0.214514852124598,0.00330223158062777,0.00795275431575034,0.00358052863677102,0.00298603695263181,0.564405648954512,0.00400970948931504
2023/09/29 03:30:00.000000,0.0132038661168316,0.00173761512923136,0.000459875388158036,0.00132896403445137,0.0038850867739408,0.00640733930249339,0.231833253056532,0.00330341472319136,0.00918896749937154,0.0032034383544383,0.00283067792302356,0.566051894733958,0.00415108299343786
2023/09/29 03:35:00.000000,0.020948834315242,0.00135187384794077,0.00159551310896029,0.000786959953638899,0.00359231832963221,0.00656455652904979,0.245586816372372,0.00331002220518946,0.00989816556570343,0.0026963672329768,0.00328967365529858,0.567698140513405,0.00477455547529973
2023/09/29 03:40:00.000000,0.0240782827759277,0.00127668808203102,0.00172575667138455,2.86173917292468e-05,0.0040377313055706,0.00670732741602677,0.257147469276673,0.00329689918299029,0.00961491177060445,0.00256553082948885,0.00338252090626413,0.569344386292852,0.00517195908737729
2023/09/29 03:45:00.000000,0.0245578771423592,0.00154532361044429,0.00140484598565118,0,0.00445684863567242,0.00673794293498143,0.26803471906582,0.00328033759612435,0.0101574051375627,0.00351517375116775,0.0035554944485108,0.570534108139365,0.00452919518224382
2023/09/29 03:50:00.000000,0.022991702682051,0.00110398649590737,0.00160874135567527,3.86925936094805e-05,0.00486847392363058,0.00678928256827743,0.276683266111258,0.0032597387590937,0.0107867948870587,0.00420971789687638,0.00365850527229846,0.571719597167186,0.00484506063143554
2023/09/29 03:55:00.000000,0.0246725927515628,0.00184472150192732,0.00226823115777316,0.000993100369735573,0.00519273862945306,0.00687636413024316,0.283563540716557,0.00323435535767773,0.0115643068431241,0.00514102015575695,0.00355378322551463,0.572884550746518,0.00520021323789893
2023/09/29 04:00:00.000000,0.0300507886133744,0.00276246029512142,0.00351719729056617,0.00111319553807221,0.00546741878865144,0.00703798698911254,0.289805549979048,0.00326561628234381,0.0113468456684307,0.00534074303449167,0.00348748362951,0.573649173908306,0.00598303242292344
2023/09/29 04:05:00.000000,0.0347685578704094,0.00337068303816194,0.0044495905441603,0,0.00515412140881418,0.00694251334195471,0.294205531488184,0.00332262663604045,0.011350398637862,0.0058896061519949,0.00373257774969166,0.574053063523775,0.00691687998880434
2023/09/29 04:10:00.000000,0.0423837888876531,0.00392461728190022,0.00521745136561806,0,0.00585174705652731,0.00753402834134637,0.297350499282297,0.00340070719877239,0.0125160879546937,0.00649733885314234,0.003934321065016,0.573843854133051,0.00594583767584358
2023/09/29 04:15:00.000000,0.0495927714505316,0.00447942088246166,0.00507555321749606,0,0.00692769489964101,0.00833264347197768,0.300303287383615,0.00350577282390037,0.0128035093848059,0.00665314721159404,0.00466938479327716,0.573634644742327,0.00553363131961504
2023/09/29 04:20:00.000000,0.058015673300296,0.00598462330652067,0.00426984703036566,0,0,0.00884522814102975,0.304023397982102,0.00368063117726492,0.0114018168743508,0.00639697080370285,0.00499485829512517,0.573425435351602,0.0046057370746779
2023/09/29 04:25:00.000000,0.077941548364563,0.0054606129962705,0.00393441814246506,0,0,0.00896424155251871,0.307536545793621,0.00384522559601241,0.0101584680128849,0.00596210001583951,0.00530062117715286,0.573884029423985,0.00564025491978448
2023/09/29 04:30:00.000000,0.105050882930172,0.004063337385845,0.00325972267261122,0,0,0.00905515586105123,0.315645187737647,0.00401069831577161,0.00988924870776223,0.00612290135076927,0.00487077416912396,0.574814021100763,0.00518083579199984
2023/09/29 04:35:00.000000,0.132633245913822,0.0030869083314396,0.00258651227765288,0,0,0.00856502877557934,0.331406948144541,0.00404304645455412,0.00925796525281917,0.0059922761207033,0.00433379723822811,0.575744012777541,0.00438734119519947
2023/09/29 04:40:00.000000,0.155548410622379,0.00242338616696566,0.00215382603449627,0,0.000912445608222797,0.00857520941215626,0.351932509398576,0.00407034051057454,0.00783725265507535,0.00573979653767444,0.00390499231649741,0.576674004454319,0.0033042937140631
2023/09/29 04:45:00.000000,0.174537537189211,0.00276207302413355,0.00183665509795944,0.000666861698232285,0.00309999296641424,0.00839675960387913,0.37611210386863,0.00402549696111663,0.0075885010552253,0.00594266962740623,0.00320919026706733,0.578896167948357,0.00250299418364034
2023/09/29 04:50:00.000000,0.188921930912615,0.00237140257695126,0.0011039309267936,0.00171357393096837,0.00471817754357561,0.00833545038538188,0.402861026236595,0.00395748135550415,0.00745097534103742,0.00561608234208713,0.00313008107124949,0.578924853041192,0.0032046986311941
2023/09/29 04:55:00.000000,0.19654124320774,0.0015738656288877,9.92377665262053e-05,0.00163679931022184,0.00559460001244861,0.0082272549994083,0.430837285775844,0.00385208524834594,0.00802719281359644,0.00556347542430428,0.00330758399674396,0.578070219797136,0.00356067799479062
2023/09/29 05:00:00.000000,0.205751592319928,0.00284773890360838,0,0.00103168033311504,0.0054134071903966,0.00818599905133085,0.458526607185217,0.00371950417288588,0.00795940362602989,0.00530809675781832,0.00348268918745004,0.576967293952837,0.003187642876329
2023/09/29 05:05:00.000000,0.212450256413472,0.00379153697907128,0,0,0.00532722613940421,0.00812878666656641,0.47885889126073,0.00352452913332949,0.00726178764570211,0.00555479484006137,0.00374722189544734,0.571907982620365,0.00397441077744343
2023/09/29 05:10:00.000000,0.219232327478604,0.00404651232315773,6.36672354937078e-05,0,0.00585214648518441,0.00800752899918961,0.501921597295212,0.00345616143814365,0.00767838911493182,0.00528092838857562,0.00389385541392111,0.570591620326386,0.00322044608416605
2023/09/29 05:15:00.000000,0.225540115045204,0.00452982491444153,0.000437999579494964,0,0.00586776735908666,0.00797797715468361,0.52172851697061,0.00338493544320954,0.00763901353611137,0.00458888186598579,0.00369937838511999,0.569275258032406,0.00249344026976388
2023/09/29 05:20:00.000000,0.228038995195927,0.00542121184494608,0.000884648353984936,0,0.00783649868721741,0.00787981885070073,0.538043508812083,0.00334842563260179,0.00804411712396922,0.00421205671684333,0.00411513327049392,0.567958895738426,0.0025595609079687
2023/09/29 05:25:00.000000,0.231968034821589,0.00608493111225678,0.000995028711040519,0,0.00819363734966762,0.00783104464615326,0.548747558425945,0.00335139703935427,0.00789734514042124,0.00587795449672906,0.00403519016523248,0.566642533444447,0.00369546615525687
2023/09/29 05:30:00.000000,0.235894553058382,0.00518630714064317,0.000940557724905691,0,0.00677533050168869,0.0078117677230409,0.559719094269053,0.00336476198999824,0.00756951264971166,0.00608541514966205,0.00340142248306501,0.5589977771631,0.00382420793666432
2023/09/29 05:35:00.000000,0.240346837407408,0.0051818686900271,0.00149603206652319,0,0.00762735891977986,0.00780263031364499,0.566633047939958,0.00342563227140453,0.00784547827839691,0.00500653566847634,0.00278003017500258,0.557183531990054,0.00263307350325982
2023/09/29 05:40:00.000000,0.24304259033978,0.00569654212508657,0.00209856357632553,0,0.00894697281135882,0.00778766366855159,0.573036123058862,0.00344543124782906,0.00831640414801624,0.00589909557349094,0.00174617980440292,0.555369286817008,0.00212061494243637
2023/09/29 05:45:00.000000,0.246590106632041,0.0057139934397329,0.00223105391062102,0,0.00753485420841808,0.00769918766618099,0.57671019075758,0.00346532441954941,0.00904026595005062,0.00671852703102288,0.00120457953548162,0.553555041643962,0.000789572075265122
2023/09/29 05:50:00.000000,0.248692558668761,0.00525242387795695,0.00159284782294175,0,0.00678649443868852,0.00755019251179772,0.577340765870386,0.00348231416497633,0.0102887657936472,0.00788133479023908,0.000395269716582216,0.551740796470916,0
2023/09/29 05:55:00.000000,0.248132159817354,0.00487762602644165,0.00152563265527517,0,0.00740968226256016,0.00741278497794755,0.575181338666613,0.00350251565667627,0.0101874748669103,0.00898162667333468,0,0.549640913290573,0
2023/09/29 06:00:00.000000,0.250111607040166,0.00511231624236027,0.00130885802870406,0,0.00913870078278309,0.00754072497201205,0.571499968109337,0.0035186473819253,0.00951063689814622,0.00929427201074144,0,0.546859300004487,0.000591550864505299
2023/09/29 06:05:00.000000,0.253757593472814,0.00605866289080053,0.0015555694742432,0,0.0113458201805786,0.00766534475783058,0.564713277424555,0.00342612375199854,0.00870729055703051,0.00887216237975195,0,0.544077686718402,0.00215977979855561
2023/09/29 06:10:00.000000,0.255138606903282,0.00748775895668862,0.00244817487959685,0,0.0112783193665627,0.00771239241095022,0.555895687732009,0.003363174584026,0.00941338010321093,0.00884209253221873,0,0.541296073432316,0.00185558496928016
2023/09/29 06:15:00.000000,0.256700359213671,0.00680361126740695,0.00400760197917328,0,0.0102226632389706,0.00775944006406987,0.545436497621673,0.00329557573889475,0.00942837635620491,0.00902712162671406,1.48852009924864e-05,0.527954114912618,0.00123611100931013
2023/09/29 06:20:00.000000,0.257112195250561,0.00652685023578816,0.00395286439010442,0,0.00906135106323509,0.00780559107362061,0.53457487525881,0.00326450257984477,0.00975479700814269,0.00837641655674331,9.31496571388379e-05,0.510511446305177,0.00122439448360996
2023/09/29 06:25:00.000000,0.254033393794495,0.006303170628305,0.00424217369975678,0,0.00822688708194034,0.00785022690338468,0.524287457172006,0.00330620528441563,0.00954742935792913,0.00838664395279693,0.000100638838148339,0.492404256649019,0.00144887997684675
2023/09/29 06:30:00.000000,0.251659540889552,0.0055873472767804,0.00441840608754374,0,0.0088947521357329,0.0078785993706225,0.51467494885094,0.0033763631041153,0.00980621638789033,0.00930045346519842,0.000278614703182397,0.456143780545349,0.00264331940225603
2023/09/29 06:35:00.000000,0.248665853349891,0.00502996218068709,0.00449160312241787,0,0.00963971435406199,0.00763269171913771,0.510973129100257,0.00341663454917538,0.010695495697281,0.00853304600690833,0.000867251605429372,0.422766712647577,0.00314668739486683
2023/09/29 06:40:00.000000,0.245172738392417,0.0044513415348904,0.00417303469883951,0,0.0105402249836887,0.00732886424025349,0.502322305917844,0.00347699580550537,0.0101352752877183,0.00837403896084859,0.000926857534843497,0.417017489212329,0.00266067873419402
2023/09/29 06:45:00.000000,0.244283848903165,0.00488526059909564,0.00380986002211423,0,0.0107854201980824,0.00667530793596773,0.494980984392227,0.00352816197759096,0.00936468809986029,0.00925600942074384,0.0013532417021715,0.411268265777081,0.00267589909260325
2023/09/29 06:50:00.000000,0.241300363551439,0.0062442935940389,0.00396390702753257,0,0.0115693423280069,0.00634443139211636,0.489352775665999,0.00364020011694825,0.00805974484440345,0.00844625457820957,0.00173964054020718,0.404009282916102,0.00346510116379827
2023/09/29 06:55:00.000000,0.2399770167058,0.00616326739711728,0.00476334197826174,0,0.0116548776904534,0.00659364807546616,0.486159476632576,0.00380492684442079,0.00758556291595543,0.00794281967439721,0.00194134667624898,0.396484422020618,0.00388089230452167
2023/09/29 07:00:00.000000,0.239018367786839,0.00527997592628777,0.00473680203879367,0,0.0103334886522737,0.00686122866403208,0.484589294149699,0.00390335490899333,0.00637192910135643,0.00717137055875414,0.00194898790881056,0.381571565855979,0.00330112094491567
2023/09/29 07:05:00.000000,0.241200912889642,0.00427298384290117,0.00452072704163078,0,0.00658271813996789,0.00725211254651793,0.484925899849162,0.00407585920147025,0.00612173847395218,0.0064602909640266,0.00223877867289136,0.36862186787574,0.00242627644331691
2023/09/29 07:10:00.000000,0.238480899498231,0.0049236937807664,0.00446636620513654,0,0.00575659855328708,0.00733438468833802,0.486518339815204,0.00421324764397007,0.00754852722779144,0.00520290628483272,0.00238968994666055,0.359094449489281,0.00275343866077585
2023/09/29 07:15:00.000000,0.237708529728007,0.00483700070440825,0.00391242146472963,0,0.00581491063370732,0.00769673497364461,0.490025085248303,0.00419711332917027,0.00884840486277772,0.00557159782144991,0.00239507739287703,0.355224738189024,0.00335740712824307
2023/09/29 07:20:00.000000,0.242105796209588,0.00455339529350739,0.00423841595810476,0,0.0065015083135491,0.00841583038900457,0.497209331726284,0.00411394251803249,0.00885064911297952,0.00615078604335671,0.00212646409194991,0.352665397040236,0.00314800219835205
2023/09/29 07:25:00.000000,0.253856368031659,0.00487181304253073,0.00993902325800147,0.0177692973816387,0.00883827444664485,0.00862892540755548,0.50899643631221,0.00377473122667401,0.00966467564732824,0.00657793803331043,0.00177866140100294,0.350106055891447,0.00141745566147592
2023/09/29 07:30:00.000000,0.263678274327179,0.00569616613819725,0.0377223049550754,0.0630059825417863,0.0186610690118094,0.00848890291783527,0.527725768765838,0.0033402345305602,0.00974677154982491,0.00733911567338074,0.00147691313715696,0.347546714742659,0.000769421999889504
2023/09/29 07:35:00.000000,0.275729934563984,0.00537399987066175,0.069645183485755,0.125234135942655,0.0507624487607407,0.00834314536692298,0.553392022029528,0.00243973751647929,0.00756074806883645,0.00816376913040298,0.00174220745420055,0.344987373593871,0.000585971048045411
2023/09/29 07:40:00.000000,0.293677797738255,0.00431673031720456,0.105033142392603,0.203573500125767,0.0901468784427427,0.008298987030067,0.592429008352325,0.00210824170540454,0.00751045783050403,0.00842895541003014,0.00171488858483296,0.342428032445082,0.000490872628963657
2023/09/29 07:45:00.000000,0.307042113649442,0.00627415983098691,0.125624440949197,0.252515922523518,0.166059930447117,0.0083144340781266,0.644315971186304,0.0012950893257006,0.00731990662700363,0.00943651048477697,0.00210326178802733,0.339868691296294,0.00125807311733493
2023/09/29 07:50:00.000000,0.312666705715454,0.00971235058034906,0.142499574691808,0.300065989181257,0.242826324177092,0.00838236439786195,0.693560624782908,0.0010159238008677,0.00775850420368221,0.0101034290450368,0.0022461545334491,0.3330499307412,0.000869550221992785
2023/09/29 07:55:00.000000,0.313900822423821,0.0169653052221384,0.154839462865693,0.333277192287962,0.28889007725631,0.00855389626392432,0.765066182959382,0.000656542741065247,0.00767531638226167,0.00954817587198675,0.00231174623723878,0.324267826065835,0.000692697764612081
2023/09/29 08:00:00.000000,0.312471167988558,0.0194586755404466,0.162740809361615,0.367189148856988,0.345123426917498,0.00873940345926355,0.843428706716801,0.000353007172589688,0.00755620426902865,0.00853897450118036,0.00216119461542756,0.311998331355957,0.000658918153615355
2023/09/29 08:05:00.000000,0.311837594044263,0.0245886013625009,0.1544708958661,0.406282326631138,0.40124088742594,0.00889253795140728,0.9078691962101,0,0.00794844434591972,0.00861380375214582,0.00201172701710586,0.278197990361868,0.000359467984451404
2023/09/29 08:10:00.000000,0.311703051114993,0.0178144169075026,0.162328976247408,0.434688984847307,0.427262378823934,0.0088707776221378,0.971809427633149,0,0.00657577477678661,0.00877536849555977,0.00187590329433547,0.256178855547037,0.000689266677649919
2023/09/29 08:15:00.000000,0.312788281878235,0.0143547756801522,0.174082976040984,0.455585981126921,0.442535464872564,0.00862509819822193,1.04799962355308,0,0.00651425501344292,0.00794106294478717,0.00154316790845051,0.23617089840475,0.00250041993066847
2023/09/29 08:20:00.000000,0.310920301165333,0.0108231612331488,0.17866953045415,0.468863662121435,0.453113935335837,0.00837795099681149,1.11682142627895,0,0.00737986471136966,0.0060735092974373,0.00144981302376272,0.185548382596547,0.00285028091175258
2023/09/29 08:25:00.000000,0.293786657096875,0.00782258870831661,0.170439582167319,0.475229232658216,0.457297709883655,0.00786999239733501,1.16389779945161,5.7146944004931e-05,0.00756873832223557,0.00596047940330924,0.0013365187771561,0.169194390659106,0.00295108202627827
2023/09/29 08:30:00.000000,0.279281363173367,0.011290146264627,0.166308405944749,0.476368185221211,0.453858334246492,0.00677077582991455,1.21311689431274,0.000219614822240705,0.00606416285543799,0.00570304193983285,0.00123734712233124,0.136755448376552,0.00339342184029213
2023/09/29 08:35:00.000000,0.26716680562954,0.00972556779362476,0.167982888907743,0.479263778858905,0.448343423684904,0.00704149633119191,1.25037571667339,0.000428537036490746,0.00613425684673453,0.00601721321369737,0.00152798803757384,0.13148446852039,0.002695853073471
2023/09/29 08:40:00.000000,0.260403216767939,0.00657851759487554,0.172281362683485,0.4826927398231,0.442215348506789,0.00720578875167508,1.27611526794402,0.00068611052290897,0.00600281445507188,0.00546426888096686,0.00231074919936241,0.126213488664228,0.00209812006556336
2023/09/29 08:45:00.000000,0.258465124736114,0.00262303405346565,0.161738309622293,0.481763155610649,0.435318104375104,0.00717353249319637,1.29183475379272,0.000759540346571668,0.00538707673392996,0.00472943782857684,0.00338798284024901,0.120942508808067,0.00193739329871467
2023/09/29 08:50:00.000000,0.257321664492551,0.00254194856352508,0.163406353787518,0.483308640192429,0.430523528488133,0.00776122356680218,1.29895672500065,0.000723849570416633,0.00399848023301366,0.0040266308162605,0.00407347336170314,0.114828356704321,0.00135927856859341
2023/09/29 08:55:00.000000,0.261966551631818,0.00618508497868967,0.173737096743434,0.490128168160584,0.430612476095771,0.00953493750519383,1.29977837833126,0.0006240148485304,0.00329964656909415,0.00339373098651223,0.00434864225252614,0.108386537365855,0.00102140727348354
2023/09/29 09:00:00.000000,0.27586236549628,0.0178644450749866,0.203793494816966,0.504427917146141,0.438288825507907,0.00950910388479446,1.2962243035624,0.000413601968661816,0.00393026301173856,0.00266087444219017,0.00446887177640569,0.10194471802739,0.000882532178815213
2023/09/29 09:05:00.000000,0.289080229060412,0.0305578888811602,0.22991287869237,0.522447079809223,0.443853815490511,0.00948242750711749,1.29100848908102,0.000234658668412227,0.00686834382923221,0.00207820112826105,0.00442004789910638,0.0777093554065461,0.00117822841417924
2023/09/29 09:10:00.000000,0.298734374895389,0.03939600748054,0.234286990366121,0.53635127938626,0.45234646138431,0.00962627655805496,1.28282952271065,0,0.00864664974800748,0.00278787671024298,0.00425022715070377,0.0630637906341821,0.000821639698914079
2023/09/29 09:15:00.000000,0.303602234078987,0.0462888935170428,0.24069617905845,0.547996190937784,0.459075946484678,0.00984988488161022,1.27253082634362,0,0.00837247985075749,0.00524485938709163,0.00407099897697032,0.0409260870403209,0.000883561872455784
2023/09/29 09:20:00.000000,0.30197560333384,0.0419842482564549,0.238538176589793,0.554793753059522,0.455625015860464,0.0133966159082618,1.26060230469201,0,0.00612857572081827,0.00617694956025542,0.00389641937038876,0.0265330020563527,0.0013445183653093
2023/09/29 09:25:00.000000,0.299542863977057,0.0488611936085682,0.2454721803246,0.556499330161966,0.456682375072222,0.0140280675901797,1.24795455398317,0,0.00409250179949823,0.0075935079291843,0.00400178068296945,9.53905016608981e-05,0.00037305501261403
2023/09/29 09:30:00.000000,0.313826883908714,0.078413872648719,0.267484574638224,0.572234102312134,0.471107341791491,0.0169972149328116,1.23434217042714,0,0,0.007761615497116,0.00398773212319853,7.2977460312262e-05,0.00133466361410096
